StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q5,Q5_DO,Q8,Q8_DO,Q60_1,Q60_2,Q61_1,Q61_2,Q14_1,Q14_2,Q58_1,Q58_2,Q16,Q62_1,Q62_2,Q69_1,Q69_2,Q65_1,Q65_2,Q63_1,Q63_2,Q27,Q70_1,Q70_2,Q68_1,Q68_2,Q67_1,Q67_2,Q71_1,Q71_2,Q43,Q72_1,Q72_2,Q73_1,Q73_2,Q88_1,Q88_2,Q81_1,Q81_2,Q49,Q80_1,Q80_2,Q75_1,Q75_2,Q78_1,Q78_2,Q83_1,Q83_2,Q57,Q82_1,Q82_2,Q85_1,Q85_2,Q84_1,Q84_2,Q77_1,Q77_2,Q63,Q19,Q19_6_TEXT,Q13,Q15,Q14,FL_3_DO,FL_22_DO,FL_26_DO,FL_27_DO,FL_28_DO,PetitionPair1-AB_DO,PetitionPair1-CD_DO,PetitionPair2-AC_DO,PetitionPair2-BD_DO,PetitionPair3-A/D_DO,PetitionPair3-B/C_DO
2025-03-27 15:06:58,2025-03-27 15:15:25,IP Address,*******,100,506,True,2025-03-27 15:15:26,R_6xJpELVTLUNbfZs,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions,Spellcheck,AI-generated drafting",AI-generated drafting|Statistics about successful petitions|Spellcheck|Expert feedback|Petition guidelines,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Enforce Cyanide Fishing Bans and Protect the Humphead Wrasse,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,"No Fishing, Save the Parrotfish!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Length / Detail,Emotional Appeal",,Somewhat disagree,"I do not, but thank you for asking",Neither agree nor disagree,Control,FL_26,PetitionPair1-CD|PetitionPair1-AB,,,Q15|Q60|Q61|Q12|Q14|Q58|Q16,Q24|Q62|Q69|Q25|Q65|Q63|Q27,,,,
2025-03-27 15:07:38,2025-03-27 15:26:42,IP Address,*******,100,1144,True,2025-03-27 15:26:42,R_3INkO6tecxTGvtf,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Statistics about successful petitions,Petition guidelines,AI-generated drafting",AI-generated drafting|Spellcheck|Statistics about successful petitions|Expert feedback|Petition guidelines,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Stop Cyanide Fishing: Save the Humphead Wrasse,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"No Fishing, Save the Parrotfish!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Length / Detail,Clarity",,Somewhat agree,,Strongly agree,AI-Primed,FL_26,PetitionPair1-CD|PetitionPair1-AB,,,Q15|Q60|Q61|Q12|Q14|Q58|Q16,Q25|Q62|Q69|Q24|Q65|Q63|Q27,,,,
2025-03-27 15:08:55,2025-03-27 15:35:17,IP Address,*******,100,1581,True,2025-03-27 15:35:18,R_7NSIqwNGOCEyqgp,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,AI-generated drafting,Spellcheck|Petition guidelines|Expert feedback|Statistics about successful petitions|AI-generated drafting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly Disagree,Somewhat agree,The Parrotfish Should Live!,,,,,,,Strongly agree,Somewhat agree,Enforce Cyanide Fishing Bans and Protect the Humphead Wrasse,Length / Detail,,Somewhat agree,Nope!,Strongly disagree,AI-Primed,FL_28,,,PetitionPair3-B/C|PetitionPair3-A/D,,,,,Q53|Q80|Q75|Q61|Q78|Q83|Q57,Q55|Q82|Q85|Q59|Q84|Q77|Q63
2025-03-27 10:30:22,2025-03-27 10:32:30,IP Address,*******,67,128,False,2025-04-03 10:32:38,R_1ctlD7GnVCAk8xT,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Statistics about successful petitions,Spellcheck,AI-generated drafting",Statistics about successful petitions|Expert feedback|AI-generated drafting|Petition guidelines|Spellcheck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,FL_26,PetitionPair1-CD|PetitionPair1-AB,,,,Q24|Q62|Q69|Q25|Q65|Q63|Q27,,,,
2025-03-27 13:26:06,2025-03-27 13:29:39,IP Address,*******,67,213,False,2025-04-03 13:29:45,R_6zLOIBqQIM4BRGU,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,Statistics about successful petitions|AI-generated drafting|Expert feedback|Petition guidelines|Spellcheck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI-Primed,FL_27,,PetitionPair2-BD|PetitionPair2-AC,,,,,Q47|Q72|Q73|Q41|QID82|Q81|Q49,,
2025-04-04 14:03:04,2025-04-04 14:03:27,Survey Preview,*******,100,23,True,2025-04-04 14:03:27,R_1gbgNSqJqDJ7NiG,*******,*******,*******,*******,*******,*******,preview,EN,I do not consent to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04 14:04:04,2025-04-04 14:27:24,IP Address,*******,100,1399,True,2025-04-04 14:27:25,R_6QKn10b9uYbJteV,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",Expert feedback|Spellcheck|Statistics about successful petitions|Petition guidelines|AI-generated drafting,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,"No Fishing, Save the Parrotfish!",Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,No preference,,,,,,,,,,,,,,,,,,,"Length / Detail,Emotional Appeal",,Somewhat agree,"For grammatical polishing and/or to help phrase a concept to be clearer ",Somewhat agree,Control,FL_27,,PetitionPair2-AC|PetitionPair2-BD,,,,Q45|Q70|Q68|Q39|Q67|Q71|Q43,Q47|Q72|Q73|Q41|Q81|Q49|Q88,,
2025-04-08 07:57:52,2025-04-08 08:12:41,Survey Preview,*******,100,889,True,2025-04-08 08:12:42,R_31an3gtXcAyYY4k,*******,*******,*******,*******,*******,*******,preview,EN,I consent to participate,"Petition guidelines,AI-generated drafting",Expert feedback|Spellcheck|Petition guidelines|Statistics about successful petitions|AI-generated drafting,,,,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Stop Cyanide Fishing: Save the Humphead Wrasse,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,The Parrotfish Should Live!,,,,,,,,,,,,,,,,,,,Length / Detail,,Strongly agree,xyz,Somewhat disagree,AI-Primed,FL_27,,PetitionPair2-BD|PetitionPair2-AC,,,,Q45|Q70|Q68|Q39|Q67|Q71|Q43,Q41|Q72|Q73|Q47|Q81|Q49|Q88,,
2025-04-08 08:18:06,2025-04-08 08:18:15,Survey Preview,*******,100,8,True,2025-04-08 08:18:15,R_6jP91SzF51BPPe9,*******,*******,*******,*******,*******,*******,preview,EN,I do not consent to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08 08:18:19,2025-04-08 08:20:33,Survey Preview,*******,100,134,True,2025-04-08 08:20:33,R_67z8kER3Zcl3WOl,*******,*******,*******,*******,*******,*******,preview,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",Statistics about successful petitions|Expert feedback|Petition guidelines|AI-generated drafting|Spellcheck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Stop Cyanide Fishing: Save the Humphead Wrasse,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,"No Fishing, Save the Parrotfish!",Title,,Neither agree nor disagree,xxxx,Somewhat disagree,Control,FL_28,,,PetitionPair3-A/D|PetitionPair3-B/C,,,,,Q53|Q80|Q75|Q61|Q78|Q83|Q57,Q59|Q82|Q85|Q55|Q84|Q77|Q63
2025-04-15 13:41:51,2025-04-15 13:42:47,IP Address,*******,100,55,True,2025-04-15 13:42:47,R_5bHryc0OvEMmniO,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Spellcheck,AI-generated drafting,Expert feedback",AI-generated drafting|Expert feedback|Spellcheck|Statistics about successful petitions|Petition guidelines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,The Parrotfish Should Live!,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Enforce Cyanide Fishing Bans and Protect the Humphead Wrasse,Clarity,,Somewhat agree,,Strongly disagree,Control,FL_28,,,PetitionPair3-B/C|PetitionPair3-A/D,,,,,Q61|Q80|Q75|Q53|Q78|Q83|Q57,Q59|Q82|Q85|Q55|Q84|Q77|Q63
2025-04-15 13:41:04,2025-04-15 13:46:29,IP Address,*******,100,324,True,2025-04-15 13:46:29,R_6CHtt9hI2VdzsTE,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Petition guidelines,AI-generated drafting",Petition guidelines|Statistics about successful petitions|Spellcheck|Expert feedback|AI-generated drafting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly Disagree,Somewhat disagree,Stop Cyanide Fishing: Save the Humphead Wrasse,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,"No Fishing, Save the Parrotfish!","Length / Detail,Title,Tone,Emotional Appeal",,Strongly agree,,Strongly disagree,AI-Primed,FL_28,,,PetitionPair3-B/C|PetitionPair3-A/D,,,,,Q61|Q80|Q75|Q53|Q78|Q83|Q57,Q59|Q82|Q85|Q55|Q84|Q77|Q63
2025-04-15 13:42:09,2025-04-15 13:52:02,IP Address,*******,100,593,True,2025-04-15 13:52:02,R_5Ogo09lv4gDAy0V,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Statistics about successful petitions,AI-generated drafting",Expert feedback|Petition guidelines|AI-generated drafting|Statistics about successful petitions|Spellcheck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Disagree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Stop Cyanide Fishing: Save the Humphead Wrasse,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Enforce Cyanide Fishing Bans and Protect the Humphead Wrasse,"Tone,Clarity",,Neither agree nor disagree,,Somewhat disagree,Control,FL_28,,,PetitionPair3-A/D|PetitionPair3-B/C,,,,,Q61|Q80|Q75|Q53|Q78|Q83|Q57,Q55|Q82|Q85|Q59|Q84|Q77|Q63
2025-04-15 13:42:16,2025-04-15 13:53:56,IP Address,*******,100,699,True,2025-04-15 13:53:57,R_3Tmt9Gm7ZO1aMiR,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Petition guidelines,AI-generated drafting",Petition guidelines|AI-generated drafting|Spellcheck|Expert feedback|Statistics about successful petitions,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Enforce Cyanide Fishing Bans and Protect the Humphead Wrasse,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,The Parrotfish Should Live!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Length / Detail,Title,Emotional Appeal",,Somewhat agree,,Somewhat agree,AI-Primed,FL_26,PetitionPair1-CD|PetitionPair1-AB,,,Q15|Q60|Q61|Q12|Q14|Q58|Q16,Q24|Q62|Q69|Q25|Q65|Q63|Q27,,,,
2025-04-15 13:47:31,2025-04-15 13:55:06,IP Address,*******,100,455,True,2025-04-15 13:55:07,R_5ax9wSgqQuvOsKo,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",Spellcheck|Statistics about successful petitions|AI-generated drafting|Petition guidelines|Expert feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Stop Cyanide Fishing: Save the Humphead Wrasse,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,"No Fishing, Save the Parrotfish!","Length / Detail,Title,Tone,Clarity,Emotional Appeal",,Somewhat agree,,Somewhat agree,Control,FL_28,,,PetitionPair3-B/C|PetitionPair3-A/D,,,,,Q53|Q80|Q75|Q61|Q78|Q83|Q57,Q59|Q82|Q85|Q55|Q84|Q77|Q63
2025-04-15 13:48:40,2025-04-15 13:55:17,IP Address,*******,100,396,True,2025-04-15 13:55:17,R_7ncoEmQL2LKWcYX,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Petition guidelines,AI-generated drafting",Expert feedback|Statistics about successful petitions|Spellcheck|AI-generated drafting|Petition guidelines,,,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Enforce Cyanide Fishing Bans and Protect the Humphead Wrasse,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,"No Fishing, Save the Parrotfish!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tone,Emotional Appeal",,Somewhat disagree,none,Strongly disagree,AI-Primed,FL_26,PetitionPair1-AB|PetitionPair1-CD,,,Q15|Q60|Q61|Q12|Q14|Q58|Q16,Q24|Q62|Q69|Q25|Q65|Q63|Q27,,,,
2025-04-15 13:52:09,2025-04-15 13:59:14,IP Address,*******,100,424,True,2025-04-15 13:59:14,R_6AmngCT2PapQfN7,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",AI-generated drafting|Spellcheck|Petition guidelines|Statistics about successful petitions|Expert feedback,,,,,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,"No Fishing, Save the Parrotfish!",Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,The Parrotfish Should Live!,,,,,,,,,,,,,,,,,,,"Tone,Clarity,Emotional Appeal",,Somewhat disagree,"I think AI is good, but sometimes tone can be odd in AI writing which is where you can change words around to make it appealable to potential signers.",Strongly agree,Control,FL_27,,PetitionPair2-AC|PetitionPair2-BD,,,,Q45|Q70|Q68|Q39|Q67|Q71|Q43,Q41|Q72|Q73|Q47|Q81|Q88|Q49,,
2025-04-15 13:58:41,2025-04-15 14:01:50,IP Address,*******,100,188,True,2025-04-15 14:01:50,R_6D7m5OCYygYvzIl,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",Petition guidelines|Expert feedback|Spellcheck|AI-generated drafting|Statistics about successful petitions,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,"No Fishing, Save the Parrotfish!",Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Enforce Cyanide Fishing Bans and Protect the Humphead Wrasse,,,,,,,,,,,,,,,,,,,"Length / Detail,Tone,Clarity,Emotional Appeal",,Neither agree nor disagree,,Neither agree nor disagree,Control,FL_27,,PetitionPair2-AC|PetitionPair2-BD,,,,Q45|Q70|Q68|Q39|Q67|Q71|Q43,Q41|Q72|Q73|Q47|Q81|Q88|Q49,,
2025-04-15 13:44:22,2025-04-15 14:03:03,IP Address,*******,100,1121,True,2025-04-15 14:03:04,R_1f2oEvYcDzzhoxE,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Statistics about successful petitions,AI-generated drafting",Statistics about successful petitions|AI-generated drafting|Petition guidelines|Expert feedback|Spellcheck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,The Parrotfish Should Live!,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,"No Fishing, Save the Parrotfish!",Title,,Strongly agree,,Somewhat agree,AI-Primed,FL_28,,,PetitionPair3-A/D|PetitionPair3-B/C,,,,,Q61|Q80|Q75|Q53|Q78|Q83|Q57,Q59|Q82|Q85|Q55|Q84|Q77|Q63
2025-04-15 14:00:37,2025-04-15 14:04:26,IP Address,*******,100,229,True,2025-04-15 14:04:26,R_7lYXdsZ9NtWP2LS,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",Spellcheck|Expert feedback|Petition guidelines|Statistics about successful petitions|AI-generated drafting,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Enforce Cyanide Fishing Bans and Protect the Humphead Wrasse,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,"No Fishing, Save the Parrotfish!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Length / Detail,Tone,Emotional Appeal",,Somewhat agree,,Neither agree nor disagree,Control,FL_26,PetitionPair1-CD|PetitionPair1-AB,,,Q15|Q60|Q61|Q12|Q14|Q58|Q16,Q25|Q62|Q69|Q24|Q65|Q63|Q27,,,,
2025-04-15 13:51:34,2025-04-15 14:05:17,IP Address,*******,100,822,True,2025-04-15 14:05:17,R_62VjCa3lMTrK0Q6,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Petition guidelines,AI-generated drafting",Spellcheck|AI-generated drafting|Petition guidelines|Statistics about successful petitions|Expert feedback,,,,,,,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Stop Cyanide Fishing: Save the Humphead Wrasse,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,No preference,,,,,,,,,,,,,,,,,,,"Tone,Clarity,Emotional Appeal",,Somewhat agree,,Neither agree nor disagree,AI-Primed,FL_27,,PetitionPair2-BD|PetitionPair2-AC,,,,Q45|Q70|Q68|Q39|Q67|Q71|Q43,Q41|Q72|Q73|Q47|Q81|Q88|Q49,,
2025-04-15 14:03:30,2025-04-15 14:06:16,IP Address,*******,100,166,True,2025-04-15 14:06:17,R_6dKeVYgYFNVpttL,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Petition guidelines,AI-generated drafting",Expert feedback|Spellcheck|Statistics about successful petitions|Petition guidelines|AI-generated drafting,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Stop Cyanide Fishing: Save the Humphead Wrasse,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,"No Fishing, Save the Parrotfish!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tone,,Somewhat agree,,Somewhat agree,AI-Primed,FL_26,PetitionPair1-AB|PetitionPair1-CD,,,Q15|Q60|Q61|Q12|Q14|Q58|Q16,Q24|Q62|Q69|Q25|Q65|Q63|Q27,,,,
