StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q5,Q5_DO,Q8,Q8_DO,Q60_1,Q60_2,Q61_1,Q61_2,Q14_1,Q14_2,Q58_1,Q58_2,Q16,Q62_1,Q62_2,Q69_1,Q69_2,Q65_1,Q65_2,Q63_1,Q63_2,Q27,Q70_1,Q70_2,Q68_1,Q68_2,Q67_1,Q67_2,Q71_1,Q71_2,Q43,Q72_1,Q72_2,Q73_1,Q73_2,Q88_1,Q88_2,Q81_1,Q81_2,Q49,Q80_1,Q80_2,Q75_1,Q75_2,Q78_1,Q78_2,Q83_1,Q83_2,Q57,Q82_1,Q82_2,Q85_1,Q85_2,Q84_1,Q84_2,Q77_1,Q77_2,Q63,Q19,Q19_6_TEXT,Q13,Q15,Q14,FL_3_DO,FL_22_DO,FL_26_DO,FL_27_DO,FL_28_DO,PetitionPair1-AB_DO,PetitionPair1-CD_DO,PetitionPair2-AC_DO,PetitionPair2-BD_DO,PetitionPair3-A/D_DO,PetitionPair3-B/C_DO
2025-04-15 13:56:52,2025-04-15 14:07:11,IP Address,*******,100,618,True,2025-04-15 14:07:11,R_1CNM7ziSCIqaN3j,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",Expert feedback|Spellcheck|AI-generated drafting|Statistics about successful petitions|Petition guidelines,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Stop Cyanide Fishing: Save the Humphead Wrasse,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,The Parrotfish Should Live!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tone,Clarity,Emotional Appeal",,Somewhat agree,,Neither agree nor disagree,Control,FL_26,PetitionPair1-CD|PetitionPair1-AB,,,Q12|Q60|Q61|Q15|Q14|Q58|Q16,Q25|Q62|Q69|Q24|Q65|Q63|Q27,,,,
2025-04-15 14:05:50,2025-04-15 14:09:49,IP Address,*******,100,238,True,2025-04-15 14:09:49,R_39uoztIskZKqVK6,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",Spellcheck|Petition guidelines|AI-generated drafting|Expert feedback|Statistics about successful petitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Stop Cyanide Fishing: Save the Humphead Wrasse,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"No Fishing, Save the Parrotfish!",Length / Detail,,Strongly disagree,,Neither agree nor disagree,Control,FL_28,,,PetitionPair3-A/D|PetitionPair3-B/C,,,,,Q61|Q80|Q75|Q53|Q78|Q83|Q57,Q55|Q82|Q85|Q59|Q84|Q77|Q63
2025-04-15 13:50:10,2025-04-15 13:50:31,IP Address,*******,9,20,False,2025-04-22 13:50:36,R_1DtPQEIRRriatx5,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI-Primed,,,,,,,,,,
2025-04-15 13:50:35,2025-04-15 13:55:34,IP Address,*******,67,298,False,2025-04-22 13:55:38,R_1O6dxnh9gNYTntM,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",Expert feedback|AI-generated drafting|Spellcheck|Petition guidelines|Statistics about successful petitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,FL_27,,PetitionPair2-BD|PetitionPair2-AC,,,,,Q41|Q72|Q73|Q47|Q81|Q88|Q49,,
2025-04-15 13:55:40,2025-04-15 13:55:57,IP Address,*******,9,16,False,2025-04-22 13:55:58,R_7bdDOLuPVDj7tCh,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,,,,,,,,,,
2025-04-15 13:49:44,2025-04-15 13:59:08,IP Address,*******,93,564,False,2025-04-22 13:59:18,R_3ne3vnJY06nq6DD,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",AI-generated drafting|Expert feedback|Spellcheck|Statistics about successful petitions|Petition guidelines,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,"No Fishing, Save the Parrotfish!",Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Enforce Cyanide Fishing Bans and Protect the Humphead Wrasse,,,,,,,,,,,,,,,,,,,,,,,,Control,FL_27,,PetitionPair2-BD|PetitionPair2-AC,,,,Q39|Q70|Q68|Q45|Q67|Q71|Q43,Q41|Q72|Q73|Q47|Q81|Q88|Q49,,
2025-04-15 14:02:12,2025-04-15 14:02:19,IP Address,*******,9,6,False,2025-04-22 14:02:21,R_7kY9rptw23Wo2Iw,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI-Primed,,,,,,,,,,
2025-04-15 13:53:03,2025-04-15 14:03:08,IP Address,*******,93,605,False,2025-04-22 14:03:10,R_5gO6zwpkMtMKKgv,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,Expert feedback,Expert feedback|AI-generated drafting|Spellcheck|Petition guidelines|Statistics about successful petitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Stop Cyanide Fishing: Save the Humphead Wrasse,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,"No Fishing, Save the Parrotfish!",,,,,,AI-Primed,FL_28,,,PetitionPair3-B/C|PetitionPair3-A/D,,,,,Q53|Q80|Q75|Q61|Q78|Q83|Q57,Q55|Q82|Q85|Q59|Q84|Q77|Q63
2025-04-15 14:03:24,2025-04-15 14:03:43,IP Address,*******,9,18,False,2025-04-22 14:03:43,R_30H7xW4D5C3S3QM,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,,,,,,,,,,
2025-04-15 13:56:46,2025-04-15 14:03:47,IP Address,*******,67,420,False,2025-04-22 14:03:49,R_7oKJ0rZQvjlPSEo,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Petition guidelines,AI-generated drafting",Statistics about successful petitions|Expert feedback|Spellcheck|AI-generated drafting|Petition guidelines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI-Primed,FL_27,,PetitionPair2-AC|PetitionPair2-BD,,,,Q39|Q70|Q68|Q45|Q67|Q71|Q43,,,
2025-04-15 14:04:56,2025-04-15 14:05:08,IP Address,*******,67,11,False,2025-04-22 14:05:11,R_5Dvvnq44zUsA1KD,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,Spellcheck,Expert feedback|Petition guidelines|Spellcheck|Statistics about successful petitions|AI-generated drafting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI-Primed,FL_26,PetitionPair1-CD|PetitionPair1-AB,,,,Q24|Q62|Q69|Q25|Q65|Q63|Q27,,,,
2025-04-15 14:06:06,2025-04-15 14:06:12,IP Address,*******,9,4,False,2025-04-22 14:06:19,R_5PqhfoqVniYbtCY,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI-Primed,,,,,,,,,,
2025-04-15 13:51:12,2025-04-15 14:08:26,IP Address,*******,67,1034,False,2025-04-22 14:08:29,R_7OW9JmOEethcOC2,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Petition guidelines,AI-generated drafting",Expert feedback|Statistics about successful petitions|Spellcheck|Petition guidelines|AI-generated drafting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI-Primed,FL_26,PetitionPair1-AB|PetitionPair1-CD,,,Q12|Q60|Q61|Q15|Q14|Q58|Q16,,,,,
2025-04-15 14:14:22,2025-04-15 14:14:40,IP Address,*******,9,18,False,2025-04-22 14:14:41,R_31NEaQe4RD7TD3z,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,,,,,,,,,,
2025-04-15 14:02:04,2025-04-15 14:27:06,IP Address,*******,67,1501,False,2025-04-22 14:27:06,R_3c1kncYy8QpQjKO,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Petition guidelines,AI-generated drafting",Petition guidelines|Expert feedback|Spellcheck|AI-generated drafting|Statistics about successful petitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI-Primed,FL_27,,PetitionPair2-BD|PetitionPair2-AC,,,,,Q41|Q72|Q73|Q47|Q81|Q88|Q49,,
2025-04-15 14:02:05,2025-04-15 15:42:19,IP Address,*******,9,6014,False,2025-04-22 15:42:24,R_740gZAE0kbERPlT,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,,,,,,,,,,
2025-04-15 14:00:28,2025-04-16 06:36:46,IP Address,*******,67,59778,False,2025-04-23 06:36:48,R_6MXolrSkXWTLjEy,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,AI-generated drafting,Expert feedback|Petition guidelines|Statistics about successful petitions|Spellcheck|AI-generated drafting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI-Primed,FL_27,,PetitionPair2-AC|PetitionPair2-BD,,,,Q45|Q70|Q68|Q39|Q67|Q71|Q43,,,
2025-04-15 14:03:14,2025-04-16 08:05:09,IP Address,*******,67,64914,False,2025-04-23 08:05:11,R_3VmayL4Gs8Y41o1,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,Statistics about successful petitions,Expert feedback|Petition guidelines|Spellcheck|Statistics about successful petitions|AI-generated drafting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,FL_27,,PetitionPair2-AC|PetitionPair2-BD,,,,Q45|Q70|Q68|Q39|Q67|Q71|Q43,,,
2025-04-15 13:49:45,2025-04-16 08:05:13,IP Address,*******,93,65728,False,2025-04-23 08:05:21,R_3mDf9AzeV151MlT,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Statistics about successful petitions,Petition guidelines,Spellcheck,AI-generated drafting",Spellcheck|Statistics about successful petitions|Petition guidelines|AI-generated drafting|Expert feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,The Parrotfish Should Live!,Strongly Disagree,Somewhat disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Enforce Cyanide Fishing Bans and Protect the Humphead Wrasse,,,,,,AI-Primed,FL_28,,,PetitionPair3-A/D|PetitionPair3-B/C,,,,,Q61|Q80|Q75|Q53|Q78|Q83|Q57,Q59|Q82|Q85|Q55|Q84|Q77|Q63
2025-04-23 09:38:48,2025-04-23 09:47:56,IP Address,*******,100,548,True,2025-04-23 09:47:57,R_5Jz3fReZyhtNgdx,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Petition guidelines,AI-generated drafting",Statistics about successful petitions|AI-generated drafting|Expert feedback|Spellcheck|Petition guidelines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Stop Cyanide Fishing: Save the Humphead Wrasse,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,"No Fishing, Save the Parrotfish!","Length / Detail,Tone,Clarity",,Neither agree nor disagree,no,Somewhat agree,AI-Primed,FL_28,,,PetitionPair3-B/C|PetitionPair3-A/D,,,,,Q53|Q80|Q75|Q61|Q78|Q83|Q57,Q59|Q82|Q85|Q55|Q84|Q77|Q63
2025-04-23 09:48:34,2025-04-23 09:56:04,IP Address,*******,100,449,True,2025-04-23 09:56:04,R_3xKryQKdEP5snaV,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",Petition guidelines|Spellcheck|AI-generated drafting|Statistics about successful petitions|Expert feedback,,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"No Fishing, Save the Parrotfish!",Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,The Parrotfish Should Live!,,,,,,,,,,,,,,,,,,,Other:,"having steps to take action, the wrasse one's just stated facts whereas the parrot fish ones actually told the reader what they can do to help (ie: sign this petition)",Neither agree nor disagree,"I didn't think these petitions were very influential. Since AI was used it felt like I was just reading a wiki page on what is endangered and at risk. ",Somewhat agree,Control,FL_27,,PetitionPair2-AC|PetitionPair2-BD,,,,Q39|Q70|Q68|Q45|Q67|Q71|Q43,Q41|Q72|Q73|Q47|Q81|Q88|Q49,,
2025-04-23 10:06:42,2025-04-23 10:19:20,IP Address,*******,100,757,True,2025-04-23 10:19:20,R_7M6Afe4bqyVlytD,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Petition guidelines,AI-generated drafting",Expert feedback|Petition guidelines|Spellcheck|AI-generated drafting|Statistics about successful petitions,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Stop Cyanide Fishing: Save the Humphead Wrasse,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,"No Fishing, Save the Parrotfish!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Length / Detail,Tone,Clarity,Emotional Appeal",,Somewhat disagree,,Somewhat agree,AI-Primed,FL_26,PetitionPair1-AB|PetitionPair1-CD,,,Q15|Q60|Q61|Q12|Q14|Q58|Q16,Q24|Q62|Q69|Q25|Q65|Q63|Q27,,,,
2025-04-24 11:26:05,2025-04-24 11:31:05,IP Address,*******,100,299,True,2025-04-24 11:31:05,R_17vwkTmurg6fLJa,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",AI-generated drafting|Petition guidelines|Spellcheck|Expert feedback|Statistics about successful petitions,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Stop Cyanide Fishing: Save the Humphead Wrasse,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,"No Fishing, Save the Parrotfish!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Length / Detail,Tone,Emotional Appeal",,Somewhat agree,No,Somewhat disagree,Control,FL_26,PetitionPair1-CD|PetitionPair1-AB,,,Q15|Q60|Q61|Q12|Q14|Q58|Q16,Q24|Q62|Q69|Q25|Q65|Q63|Q27,,,,
2025-04-24 16:26:47,2025-04-24 16:30:45,IP Address,*******,100,237,True,2025-04-24 16:30:45,R_3EzKTW0QHtvtgpw,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",Expert feedback|AI-generated drafting|Petition guidelines|Spellcheck|Statistics about successful petitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,The Parrotfish Should Live!,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,"No Fishing, Save the Parrotfish!","Tone,Clarity,Emotional Appeal",,Somewhat agree,"If it enhances persuasive language, it is a good tool, but AI can also produce misinformation and make things sound robotic.",Neither agree nor disagree,Control,FL_28,,,PetitionPair3-A/D|PetitionPair3-B/C,,,,,Q53|Q80|Q75|Q61|Q78|Q83|Q57,Q59|Q82|Q85|Q55|Q84|Q77|Q63
2025-04-24 21:46:31,2025-04-24 21:51:07,IP Address,*******,100,276,True,2025-04-24 21:51:08,R_7hwelvx9OeYA0b7,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",Expert feedback|Statistics about successful petitions|Spellcheck|AI-generated drafting|Petition guidelines,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Stop Cyanide Fishing: Save the Humphead Wrasse,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,"No Fishing, Save the Parrotfish!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Length / Detail,Tone,Emotional Appeal",,Somewhat agree,,Somewhat disagree,Control,FL_26,PetitionPair1-AB|PetitionPair1-CD,,,Q15|Q60|Q61|Q12|Q14|Q58|Q16,Q24|Q62|Q69|Q25|Q65|Q63|Q27,,,,
2025-04-27 17:18:55,2025-04-27 17:23:06,IP Address,*******,100,251,True,2025-04-27 17:23:07,R_3PpjzbTnsGhWRyM,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Petition guidelines,AI-generated drafting",Expert feedback|Spellcheck|Petition guidelines|Statistics about successful petitions|AI-generated drafting,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Stop Cyanide Fishing: Save the Humphead Wrasse,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,"No Fishing, Save the Parrotfish!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Length / Detail,Title,Tone,Clarity,Emotional Appeal",,Somewhat agree,,Somewhat agree,AI-Primed,FL_26,PetitionPair1-CD|PetitionPair1-AB,,,Q15|Q60|Q61|Q12|Q14|Q58|Q16,Q24|Q62|Q69|Q25|Q65|Q63|Q27,,,,
2025-04-29 13:04:01,2025-04-29 13:05:15,IP Address,*******,100,73,True,2025-04-29 13:05:15,R_1sdVanejQnDReNN,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",Statistics about successful petitions|Spellcheck|Expert feedback|AI-generated drafting|Petition guidelines,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,No preference,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,"No Fishing, Save the Parrotfish!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Length / Detail,Tone,Clarity",,Neither agree nor disagree,,Somewhat agree,Control,FL_26,PetitionPair1-AB|PetitionPair1-CD,,,Q12|Q60|Q61|Q15|Q14|Q58|Q16,Q25|Q62|Q69|Q24|Q65|Q63|Q27,,,,
2025-04-29 13:12:33,2025-04-29 13:15:22,IP Address,*******,100,169,True,2025-04-29 13:15:22,R_71gZZLpbcN0LqVd,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Petition guidelines,AI-generated drafting",Spellcheck|AI-generated drafting|Expert feedback|Statistics about successful petitions|Petition guidelines,,,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Stop Cyanide Fishing: Save the Humphead Wrasse,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,"No Fishing, Save the Parrotfish!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Length / Detail,Title",,Somewhat agree,,Somewhat agree,AI-Primed,FL_26,PetitionPair1-CD|PetitionPair1-AB,,,Q12|Q60|Q61|Q15|Q14|Q58|Q16,Q25|Q62|Q69|Q24|Q65|Q63|Q27,,,,
2025-04-29 13:53:28,2025-04-29 15:04:25,IP Address,*******,100,4256,True,2025-04-29 15:04:25,R_5OkPHDlCdfYFBPH,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,,,"Petition guidelines,Statistics about successful petitions",AI-generated drafting|Spellcheck|Expert feedback|Petition guidelines|Statistics about successful petitions,,,,,,,,,,,,,,,,,,,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,"No Fishing, Save the Parrotfish!",Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,The Parrotfish Should Live!,,,,,,,,,,,,,,,,,,,"Length / Detail,Clarity,Emotional Appeal",,Somewhat disagree,,Somewhat agree,Control,FL_27,,PetitionPair2-AC|PetitionPair2-BD,,,,Q45|Q70|Q68|Q39|Q67|Q71|Q43,Q41|Q72|Q73|Q47|Q81|Q88|Q49,,
2025-04-30 10:26:10,2025-04-30 10:28:49,IP Address,*******,100,159,True,2025-04-30 10:28:50,R_39cAfJrz4dySAFb,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent to participate,"Petition guidelines,AI-generated drafting",Spellcheck|Statistics about successful petitions|Expert feedback|AI-generated drafting|Petition guidelines,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Stop Cyanide Fishing: Save the Humphead Wrasse,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,"No Fishing, Save the Parrotfish!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Length / Detail,Title,Clarity",,Somewhat agree,No,Somewhat disagree,AI-Primed,FL_26,PetitionPair1-AB|PetitionPair1-CD,,,Q12|Q60|Q61|Q15|Q14|Q58|Q16,Q24|Q62|Q69|Q25|Q65|Q63|Q27,,,,
